order_number,customer_id,product_id,order_date,units,sale_price,currency,order_mode,updated_at
1449,1423,9,null,4,24,USD,NEW,2023-01-01T12:00:00.000+0000
1450,1183,9,null,6,0,USD,NEW,2023-01-01T12:00:00.000+0000
1451,2389,8,null,8,48,EUR,NEW,2023-01-01T12:00:00.000+0000
1452,1853,4,null,5,76,CAD,NEW,2023-01-01T12:00:00.000+0000
1453,1846,6,null,3,10,USD,NEW,2023-01-01T12:00:00.000+0000
1454,2636,8,null,3,78,USD,NEW,2023-01-01T12:00:00.000+0000
1455,713,10,null,9,44,CAD,NEW,2023-01-01T12:00:00.000+0000
1456,1502,7,null,4,47,CAD,NEW,2023-01-01T12:00:00.000+0000
1457,1061,1,null,4,27,CAD,NEW,2023-01-01T12:00:00.000+0000
1458,693,3,null,10,22,EUR,NEW,2023-01-01T12:00:00.000+0000
1459,2646,8,null,6,97,CAD,NEW,2023-01-01T12:00:00.000+0000
1460,1206,6,null,10,58,CAD,NEW,2023-01-01T12:00:00.000+0000
1461,1450,3,null,7,13,CAD,NEW,2023-01-01T12:00:00.000+0000
1462,2326,3,null,4,8,USD,NEW,2023-01-01T12:00:00.000+0000
1463,582,1,null,10,42,EUR,NEW,2023-01-01T12:00:00.000+0000
1464,2492,3,null,9,42,EUR,NEW,2023-01-01T12:00:00.000+0000
1465,2548,1,null,2,35,CAD,NEW,2023-01-01T12:00:00.000+0000
1466,1880,7,null,6,64,USD,NEW,2023-01-01T12:00:00.000+0000
1467,1041,4,null,9,80,CAD,NEW,2023-01-01T12:00:00.000+0000
1468,2980,9,null,9,74,INR,NEW,2023-01-01T12:00:00.000+0000
1469,633,1,null,4,96,USD,NEW,2023-01-01T12:00:00.000+0000
1470,2997,3,null,1,26,CAD,NEW,2023-01-01T12:00:00.000+0000
1471,2773,8,null,2,83,CAD,NEW,2023-01-01T12:00:00.000+0000
1472,1713,3,null,1,47,EUR,NEW,2023-01-01T12:00:00.000+0000
1473,1850,1,null,5,98,USD,NEW,2023-01-01T12:00:00.000+0000
1474,1531,9,null,4,13,EUR,NEW,2023-01-01T12:00:00.000+0000
1475,2501,7,null,4,65,EUR,NEW,2023-01-01T12:00:00.000+0000
1476,2098,8,null,4,51,CAD,NEW,2023-01-01T12:00:00.000+0000
1477,686,1,null,8,4,EUR,NEW,2023-01-01T12:00:00.000+0000
1478,2585,3,null,9,43,INR,NEW,2023-01-01T12:00:00.000+0000
1479,1114,6,null,2,8,INR,NEW,2023-01-01T12:00:00.000+0000
1480,1925,8,null,8,34,USD,NEW,2023-01-01T12:00:00.000+0000
1481,2811,4,null,8,71,EUR,NEW,2023-01-01T12:00:00.000+0000
1482,1726,4,null,4,91,INR,NEW,2023-01-01T12:00:00.000+0000
1483,2761,5,null,5,81,EUR,NEW,2023-01-01T12:00:00.000+0000
1484,534,1,null,9,97,EUR,NEW,2023-01-01T12:00:00.000+0000
1485,2693,10,null,7,31,USD,NEW,2023-01-01T12:00:00.000+0000
1486,96,6,null,5,50,CAD,NEW,2023-01-01T12:00:00.000+0000
1487,64,10,null,10,86,CAD,NEW,2023-01-01T12:00:00.000+0000
1488,845,5,null,9,75,USD,NEW,2023-01-01T12:00:00.000+0000
1489,677,10,null,3,41,INR,NEW,2023-01-01T12:00:00.000+0000
1490,1465,4,null,9,53,INR,NEW,2023-01-01T12:00:00.000+0000
1491,2435,4,null,10,10,USD,NEW,2023-01-01T12:00:00.000+0000
1492,358,6,null,10,45,USD,NEW,2023-01-01T12:00:00.000+0000
1493,1768,1,null,7,77,CAD,NEW,2023-01-01T12:00:00.000+0000
1494,391,2,null,2,4,EUR,NEW,2023-01-01T12:00:00.000+0000
1495,2258,6,null,9,46,INR,NEW,2023-01-01T12:00:00.000+0000
1496,2020,7,null,1,74,CAD,NEW,2023-01-01T12:00:00.000+0000
1497,1668,4,null,4,51,INR,NEW,2023-01-01T12:00:00.000+0000
1498,2600,1,null,8,49,EUR,NEW,2023-01-01T12:00:00.000+0000
1499,2647,6,null,2,37,CAD,NEW,2023-01-01T12:00:00.000+0000
1500,2722,1,null,5,74,USD,NEW,2023-01-01T12:00:00.000+0000
1501,883,8,null,6,46,USD,NEW,2023-01-01T12:00:00.000+0000
1502,2201,6,null,2,99,EUR,NEW,2023-01-01T12:00:00.000+0000
1503,1310,7,null,5,67,EUR,NEW,2023-01-01T12:00:00.000+0000
1504,1112,8,null,7,52,CAD,NEW,2023-01-01T12:00:00.000+0000
1505,2966,9,null,1,83,USD,NEW,2023-01-01T12:00:00.000+0000
1506,2816,6,null,7,4,USD,NEW,2023-01-01T12:00:00.000+0000
1507,1088,2,null,2,50,INR,NEW,2023-01-01T12:00:00.000+0000
1508,408,4,null,5,82,EUR,NEW,2023-01-01T12:00:00.000+0000
1509,500,1,null,6,11,EUR,NEW,2023-01-01T12:00:00.000+0000
1510,1914,4,null,6,47,CAD,NEW,2023-01-01T12:00:00.000+0000
1511,1232,3,null,5,15,EUR,NEW,2023-01-01T12:00:00.000+0000
1512,2466,1,null,7,73,CAD,NEW,2023-01-01T12:00:00.000+0000
1513,2,10,null,10,10,EUR,NEW,2023-01-01T12:00:00.000+0000
1514,2678,2,null,6,79,USD,NEW,2023-01-01T12:00:00.000+0000
1515,484,9,null,2,94,USD,NEW,2023-01-01T12:00:00.000+0000
1516,15,4,null,3,48,USD,NEW,2023-01-01T12:00:00.000+0000
1517,455,4,null,4,71,USD,NEW,2023-01-01T12:00:00.000+0000
1518,1695,10,null,3,84,EUR,NEW,2023-01-01T12:00:00.000+0000
1519,1029,7,null,9,16,CAD,NEW,2023-01-01T12:00:00.000+0000
1520,427,2,null,10,31,EUR,NEW,2023-01-01T12:00:00.000+0000
1521,1695,7,null,9,6,CAD,NEW,2023-01-01T12:00:00.000+0000
1522,202,10,null,5,0,USD,NEW,2023-01-01T12:00:00.000+0000
1523,2266,3,null,9,29,INR,NEW,2023-01-01T12:00:00.000+0000
1524,1203,9,null,2,28,CAD,NEW,2023-01-01T12:00:00.000+0000
1525,771,1,null,1,5,CAD,NEW,2023-01-01T12:00:00.000+0000
1526,1638,2,null,10,48,INR,NEW,2023-01-01T12:00:00.000+0000
1527,1393,2,null,6,93,EUR,NEW,2023-01-01T12:00:00.000+0000
1528,1271,9,null,3,67,CAD,NEW,2023-01-01T12:00:00.000+0000
1529,1028,7,null,2,87,USD,NEW,2023-01-01T12:00:00.000+0000
1530,1698,1,null,5,63,USD,NEW,2023-01-01T12:00:00.000+0000
1531,2131,7,null,2,29,CAD,NEW,2023-01-01T12:00:00.000+0000
1532,2429,6,null,10,33,USD,NEW,2023-01-01T12:00:00.000+0000
1533,2836,7,null,10,19,USD,NEW,2023-01-01T12:00:00.000+0000
1534,391,5,null,2,7,EUR,NEW,2023-01-01T12:00:00.000+0000
1535,2165,5,null,2,87,EUR,NEW,2023-01-01T12:00:00.000+0000
1536,1165,3,null,7,64,EUR,NEW,2023-01-01T12:00:00.000+0000
1537,2456,5,null,4,37,CAD,NEW,2023-01-01T12:00:00.000+0000
1538,1916,4,null,4,24,USD,NEW,2023-01-01T12:00:00.000+0000
1539,2620,10,null,6,90,EUR,NEW,2023-01-01T12:00:00.000+0000
1540,281,10,null,9,82,USD,NEW,2023-01-01T12:00:00.000+0000
1541,610,8,null,6,69,EUR,NEW,2023-01-01T12:00:00.000+0000
1542,1670,4,null,10,33,EUR,NEW,2023-01-01T12:00:00.000+0000
1543,2630,2,null,9,44,CAD,NEW,2023-01-01T12:00:00.000+0000
1544,904,1,null,1,73,INR,NEW,2023-01-01T12:00:00.000+0000
1545,1269,6,null,4,57,INR,NEW,2023-01-01T12:00:00.000+0000
1546,1405,6,null,3,15,USD,NEW,2023-01-01T12:00:00.000+0000
1547,291,3,null,9,72,INR,NEW,2023-01-01T12:00:00.000+0000
1548,795,8,null,10,96,INR,NEW,2023-01-01T12:00:00.000+0000
1549,1332,2,null,5,62,INR,NEW,2023-01-01T12:00:00.000+0000
1550,911,7,null,7,36,EUR,NEW,2023-01-01T12:00:00.000+0000
1551,2618,8,null,6,57,INR,NEW,2023-01-01T12:00:00.000+0000
1552,1720,1,null,7,42,CAD,NEW,2023-01-01T12:00:00.000+0000
1553,1121,8,null,2,50,EUR,NEW,2023-01-01T12:00:00.000+0000
1554,2082,7,null,10,8,EUR,NEW,2023-01-01T12:00:00.000+0000
1555,246,4,null,1,77,CAD,NEW,2023-01-01T12:00:00.000+0000
1556,9,4,null,9,22,INR,NEW,2023-01-01T12:00:00.000+0000
1557,672,3,null,4,24,CAD,NEW,2023-01-01T12:00:00.000+0000
1558,1148,6,null,6,98,CAD,NEW,2023-01-01T12:00:00.000+0000
1559,1388,2,null,3,29,CAD,NEW,2023-01-01T12:00:00.000+0000
1560,536,5,null,7,89,EUR,NEW,2023-01-01T12:00:00.000+0000
1561,642,3,null,10,0,USD,NEW,2023-01-01T12:00:00.000+0000
1562,1029,4,null,7,47,EUR,NEW,2023-01-01T12:00:00.000+0000
1563,2940,2,null,2,88,CAD,NEW,2023-01-01T12:00:00.000+0000
1564,342,8,null,4,29,INR,NEW,2023-01-01T12:00:00.000+0000
1565,2503,9,null,4,56,CAD,NEW,2023-01-01T12:00:00.000+0000
1566,782,3,null,6,77,EUR,NEW,2023-01-01T12:00:00.000+0000
1567,284,10,null,4,75,INR,NEW,2023-01-01T12:00:00.000+0000
1568,52,10,null,1,80,CAD,NEW,2023-01-01T12:00:00.000+0000
1569,2671,3,null,3,62,EUR,NEW,2023-01-01T12:00:00.000+0000
1570,687,10,null,5,97,EUR,NEW,2023-01-01T12:00:00.000+0000
1571,692,5,null,8,78,CAD,NEW,2023-01-01T12:00:00.000+0000
1572,1470,7,null,7,34,CAD,NEW,2023-01-01T12:00:00.000+0000
1573,963,3,null,8,45,INR,NEW,2023-01-01T12:00:00.000+0000
1574,1429,9,null,7,68,INR,NEW,2023-01-01T12:00:00.000+0000
1575,1202,4,null,3,69,EUR,NEW,2023-01-01T12:00:00.000+0000
1576,1107,2,null,10,56,INR,NEW,2023-01-01T12:00:00.000+0000
1577,1491,3,null,4,26,INR,NEW,2023-01-01T12:00:00.000+0000
1578,2639,4,null,10,85,EUR,NEW,2023-01-01T12:00:00.000+0000
1579,2210,4,null,3,70,EUR,NEW,2023-01-01T12:00:00.000+0000
1580,1464,4,null,5,90,CAD,NEW,2023-01-01T12:00:00.000+0000
1581,2099,2,null,2,25,USD,NEW,2023-01-01T12:00:00.000+0000
1582,2336,10,null,1,56,EUR,NEW,2023-01-01T12:00:00.000+0000
1583,2712,8,null,9,24,INR,NEW,2023-01-01T12:00:00.000+0000
1584,1132,10,null,8,56,CAD,NEW,2023-01-01T12:00:00.000+0000
1585,1471,8,null,9,80,USD,NEW,2023-01-01T12:00:00.000+0000
1586,1332,4,null,8,39,EUR,NEW,2023-01-01T12:00:00.000+0000
1587,2993,7,null,3,25,EUR,NEW,2023-01-01T12:00:00.000+0000
1588,2924,8,null,1,4,CAD,NEW,2023-01-01T12:00:00.000+0000
1589,932,5,null,1,65,USD,NEW,2023-01-01T12:00:00.000+0000
1590,2546,1,null,6,76,INR,NEW,2023-01-01T12:00:00.000+0000
1591,2514,5,null,1,23,EUR,NEW,2023-01-01T12:00:00.000+0000
1592,2516,3,null,8,55,EUR,NEW,2023-01-01T12:00:00.000+0000
1593,1445,7,null,10,18,EUR,NEW,2023-01-01T12:00:00.000+0000
1594,50,7,null,6,54,EUR,NEW,2023-01-01T12:00:00.000+0000
1595,2078,9,null,4,8,CAD,NEW,2023-01-01T12:00:00.000+0000
1596,2515,4,null,5,99,INR,NEW,2023-01-01T12:00:00.000+0000
1597,2105,4,null,5,84,INR,NEW,2023-01-01T12:00:00.000+0000
1598,920,8,null,4,45,INR,NEW,2023-01-01T12:00:00.000+0000
1599,2035,7,null,4,5,EUR,NEW,2023-01-01T12:00:00.000+0000
1600,1713,5,null,8,83,EUR,NEW,2023-01-01T12:00:00.000+0000
1601,773,2,null,5,64,USD,NEW,2023-01-01T12:00:00.000+0000
1602,1321,4,null,3,4,EUR,NEW,2023-01-01T12:00:00.000+0000
1603,1825,10,null,2,37,INR,NEW,2023-01-01T12:00:00.000+0000
1604,2236,4,null,2,87,INR,NEW,2023-01-01T12:00:00.000+0000
1605,859,3,null,9,47,EUR,NEW,2023-01-01T12:00:00.000+0000
1606,1395,1,null,7,82,USD,NEW,2023-01-01T12:00:00.000+0000
1607,503,9,null,10,53,USD,NEW,2023-01-01T12:00:00.000+0000
1608,1264,8,null,6,85,EUR,NEW,2023-01-01T12:00:00.000+0000
1609,1830,10,null,7,53,EUR,NEW,2023-01-01T12:00:00.000+0000
1610,1960,7,null,6,43,EUR,NEW,2023-01-01T12:00:00.000+0000
1611,327,8,null,9,98,USD,NEW,2023-01-01T12:00:00.000+0000
1612,2100,9,null,8,93,USD,NEW,2023-01-01T12:00:00.000+0000
1613,2412,8,null,5,55,CAD,NEW,2023-01-01T12:00:00.000+0000
1614,2925,1,null,2,85,CAD,NEW,2023-01-01T12:00:00.000+0000
1615,306,5,null,2,37,INR,NEW,2023-01-01T12:00:00.000+0000
1616,657,9,null,7,82,INR,NEW,2023-01-01T12:00:00.000+0000
1617,1437,10,null,2,68,USD,NEW,2023-01-01T12:00:00.000+0000
1618,2497,7,null,9,11,USD,NEW,2023-01-01T12:00:00.000+0000
1619,684,10,null,5,17,USD,NEW,2023-01-01T12:00:00.000+0000
1620,2375,8,null,2,76,CAD,NEW,2023-01-01T12:00:00.000+0000
1621,1218,4,null,9,49,CAD,NEW,2023-01-01T12:00:00.000+0000
1622,889,9,null,3,89,CAD,NEW,2023-01-01T12:00:00.000+0000
1623,1743,8,null,3,3,USD,NEW,2023-01-01T12:00:00.000+0000
1624,1804,5,null,6,18,CAD,NEW,2023-01-01T12:00:00.000+0000
1625,1047,6,null,8,32,USD,NEW,2023-01-01T12:00:00.000+0000
1626,815,7,null,9,28,EUR,NEW,2023-01-01T12:00:00.000+0000
1627,1622,3,null,4,27,USD,NEW,2023-01-01T12:00:00.000+0000
1628,32,6,null,10,88,INR,NEW,2023-01-01T12:00:00.000+0000
1629,251,9,null,4,92,USD,NEW,2023-01-01T12:00:00.000+0000
1630,2364,7,null,4,37,CAD,NEW,2023-01-01T12:00:00.000+0000
1631,261,10,null,9,65,EUR,NEW,2023-01-01T12:00:00.000+0000
1632,38,7,null,10,48,EUR,NEW,2023-01-01T12:00:00.000+0000
1633,1452,5,null,3,40,EUR,NEW,2023-01-01T12:00:00.000+0000
1634,1704,9,null,3,44,USD,NEW,2023-01-01T12:00:00.000+0000
1635,423,7,null,9,25,CAD,NEW,2023-01-01T12:00:00.000+0000
1636,677,3,null,6,74,USD,NEW,2023-01-01T12:00:00.000+0000
1637,2236,7,null,9,54,CAD,NEW,2023-01-01T12:00:00.000+0000
1638,888,5,null,9,65,EUR,NEW,2023-01-01T12:00:00.000+0000
1639,2817,10,null,3,90,USD,NEW,2023-01-01T12:00:00.000+0000
1640,2145,3,null,5,86,CAD,NEW,2023-01-01T12:00:00.000+0000
1641,2749,10,null,10,64,CAD,NEW,2023-01-01T12:00:00.000+0000
1642,1051,9,null,2,87,CAD,NEW,2023-01-01T12:00:00.000+0000
1643,2875,2,null,9,99,USD,NEW,2023-01-01T12:00:00.000+0000
1644,852,6,null,8,75,CAD,NEW,2023-01-01T12:00:00.000+0000
1645,2767,3,null,6,18,INR,NEW,2023-01-01T12:00:00.000+0000
1646,1821,1,null,8,37,EUR,NEW,2023-01-01T12:00:00.000+0000
1647,1512,7,null,10,43,EUR,NEW,2023-01-01T12:00:00.000+0000
1648,231,5,null,5,19,CAD,NEW,2023-01-01T12:00:00.000+0000
1649,237,2,null,5,95,EUR,NEW,2023-01-01T12:00:00.000+0000
1650,2467,8,null,3,77,INR,NEW,2023-01-01T12:00:00.000+0000
1651,1300,4,null,9,47,USD,NEW,2023-01-01T12:00:00.000+0000
1652,2424,4,null,2,15,CAD,NEW,2023-01-01T12:00:00.000+0000
1653,1104,3,null,6,26,EUR,NEW,2023-01-01T12:00:00.000+0000
1654,841,7,null,4,17,INR,NEW,2023-01-01T12:00:00.000+0000
1655,1673,7,null,7,45,CAD,NEW,2023-01-01T12:00:00.000+0000
1656,1824,2,null,2,64,USD,NEW,2023-01-01T12:00:00.000+0000
1657,2407,4,null,7,56,CAD,NEW,2023-01-01T12:00:00.000+0000
1658,2990,8,null,3,20,CAD,NEW,2023-01-01T12:00:00.000+0000
1659,1882,8,null,4,13,CAD,NEW,2023-01-01T12:00:00.000+0000
1660,158,4,null,10,71,EUR,NEW,2023-01-01T12:00:00.000+0000
1661,361,10,null,10,29,CAD,NEW,2023-01-01T12:00:00.000+0000
1662,2068,2,null,10,98,USD,NEW,2023-01-01T12:00:00.000+0000
1663,994,2,null,3,70,USD,NEW,2023-01-01T12:00:00.000+0000
1664,1563,6,null,2,43,USD,NEW,2023-01-01T12:00:00.000+0000
1665,2246,3,null,8,53,CAD,NEW,2023-01-01T12:00:00.000+0000
1666,2159,10,null,5,15,INR,NEW,2023-01-01T12:00:00.000+0000
1667,1500,6,null,5,89,INR,NEW,2023-01-01T12:00:00.000+0000
1668,100,9,null,6,70,INR,NEW,2023-01-01T12:00:00.000+0000
1669,2094,8,null,3,24,EUR,NEW,2023-01-01T12:00:00.000+0000
1670,2094,3,null,8,9,USD,NEW,2023-01-01T12:00:00.000+0000
1671,2088,8,null,10,91,EUR,NEW,2023-01-01T12:00:00.000+0000
1672,1411,5,null,1,47,CAD,NEW,2023-01-01T12:00:00.000+0000
1673,2586,4,null,4,51,USD,NEW,2023-01-01T12:00:00.000+0000
1674,2820,5,null,8,93,CAD,NEW,2023-01-01T12:00:00.000+0000
1675,452,1,null,1,55,USD,NEW,2023-01-01T12:00:00.000+0000
1676,1909,8,null,8,29,USD,NEW,2023-01-01T12:00:00.000+0000
1677,1226,3,null,10,38,INR,NEW,2023-01-01T12:00:00.000+0000
1678,1252,3,null,4,27,INR,NEW,2023-01-01T12:00:00.000+0000
1679,2841,10,null,4,55,CAD,NEW,2023-01-01T12:00:00.000+0000
1680,6,5,null,1,27,CAD,NEW,2023-01-01T12:00:00.000+0000
1681,1835,4,null,10,98,CAD,NEW,2023-01-01T12:00:00.000+0000
1682,1271,5,null,2,95,INR,NEW,2023-01-01T12:00:00.000+0000
1683,935,5,null,6,42,CAD,NEW,2023-01-01T12:00:00.000+0000
1684,577,4,null,3,98,CAD,NEW,2023-01-01T12:00:00.000+0000
1685,2678,6,null,9,42,CAD,NEW,2023-01-01T12:00:00.000+0000
1686,2810,5,null,3,83,CAD,NEW,2023-01-01T12:00:00.000+0000
1687,2160,10,null,5,80,INR,NEW,2023-01-01T12:00:00.000+0000
1688,2361,2,null,4,24,CAD,NEW,2023-01-01T12:00:00.000+0000
1689,331,10,null,9,35,CAD,NEW,2023-01-01T12:00:00.000+0000
1690,1655,10,null,2,29,EUR,NEW,2023-01-01T12:00:00.000+0000
1691,2605,1,null,4,27,INR,NEW,2023-01-01T12:00:00.000+0000
1692,1060,7,null,2,42,EUR,NEW,2023-01-01T12:00:00.000+0000
1693,1461,7,null,8,20,USD,NEW,2023-01-01T12:00:00.000+0000
1694,2373,7,null,8,60,EUR,NEW,2023-01-01T12:00:00.000+0000
1695,1641,5,null,6,52,INR,NEW,2023-01-01T12:00:00.000+0000
1696,2640,4,null,9,74,INR,NEW,2023-01-01T12:00:00.000+0000
1697,1081,2,null,9,85,EUR,NEW,2023-01-01T12:00:00.000+0000
1698,2169,3,null,5,66,INR,NEW,2023-01-01T12:00:00.000+0000
1699,2713,3,null,6,25,EUR,NEW,2023-01-01T12:00:00.000+0000
1700,1694,3,null,10,53,CAD,NEW,2023-01-01T12:00:00.000+0000
1701,334,6,null,8,30,CAD,NEW,2023-01-01T12:00:00.000+0000
1702,1725,7,null,9,46,INR,NEW,2023-01-01T12:00:00.000+0000
1703,2212,5,null,3,62,EUR,NEW,2023-01-01T12:00:00.000+0000
1704,1659,10,null,4,76,CAD,NEW,2023-01-01T12:00:00.000+0000
1705,2282,5,null,9,38,INR,NEW,2023-01-01T12:00:00.000+0000
1706,1760,9,null,9,23,USD,NEW,2023-01-01T12:00:00.000+0000
1707,11,3,null,4,96,EUR,NEW,2023-01-01T12:00:00.000+0000
1708,135,7,null,1,44,INR,NEW,2023-01-01T12:00:00.000+0000
1709,2027,3,null,6,89,EUR,NEW,2023-01-01T12:00:00.000+0000
1710,1331,8,null,2,34,EUR,NEW,2023-01-01T12:00:00.000+0000
1711,991,10,null,8,25,CAD,NEW,2023-01-01T12:00:00.000+0000
1712,226,9,null,8,73,USD,NEW,2023-01-01T12:00:00.000+0000
1713,2704,9,null,3,40,INR,NEW,2023-01-01T12:00:00.000+0000
1714,2807,5,null,5,3,USD,NEW,2023-01-01T12:00:00.000+0000
1715,1536,4,null,4,29,EUR,NEW,2023-01-01T12:00:00.000+0000
1716,321,4,null,1,4,CAD,NEW,2023-01-01T12:00:00.000+0000
1717,2392,3,null,3,46,EUR,NEW,2023-01-01T12:00:00.000+0000
1718,2490,10,null,10,50,EUR,NEW,2023-01-01T12:00:00.000+0000
1719,1365,3,null,5,87,INR,NEW,2023-01-01T12:00:00.000+0000
1720,2623,3,null,1,57,CAD,NEW,2023-01-01T12:00:00.000+0000
1721,2392,7,null,9,78,EUR,NEW,2023-01-01T12:00:00.000+0000
1722,2713,10,null,10,79,USD,NEW,2023-01-01T12:00:00.000+0000
1723,2878,9,null,9,90,USD,NEW,2023-01-01T12:00:00.000+0000
1724,1565,2,null,9,33,EUR,NEW,2023-01-01T12:00:00.000+0000
1725,198,10,null,10,28,USD,NEW,2023-01-01T12:00:00.000+0000
1726,371,6,null,4,64,CAD,NEW,2023-01-01T12:00:00.000+0000
1727,2551,6,null,3,43,EUR,NEW,2023-01-01T12:00:00.000+0000
1728,323,9,null,6,77,INR,NEW,2023-01-01T12:00:00.000+0000
1729,220,9,null,5,87,USD,NEW,2023-01-01T12:00:00.000+0000
1730,1696,8,null,2,84,USD,NEW,2023-01-01T12:00:00.000+0000
1731,2686,6,null,9,67,EUR,NEW,2023-01-01T12:00:00.000+0000
1732,1099,2,null,8,76,EUR,NEW,2023-01-01T12:00:00.000+0000
1733,43,9,null,6,24,CAD,NEW,2023-01-01T12:00:00.000+0000
1734,54,7,null,1,74,EUR,NEW,2023-01-01T12:00:00.000+0000
1735,1148,3,null,4,95,CAD,NEW,2023-01-01T12:00:00.000+0000
1736,2504,8,null,10,57,CAD,NEW,2023-01-01T12:00:00.000+0000
1737,1050,7,null,8,83,USD,NEW,2023-01-01T12:00:00.000+0000
1738,2619,1,null,2,27,USD,NEW,2023-01-01T12:00:00.000+0000
1739,769,6,null,7,64,EUR,NEW,2023-01-01T12:00:00.000+0000
1740,2320,4,null,2,48,USD,NEW,2023-01-01T12:00:00.000+0000
1741,2239,4,null,7,77,EUR,NEW,2023-01-01T12:00:00.000+0000
1742,2243,2,null,8,75,USD,NEW,2023-01-01T12:00:00.000+0000
1743,1027,10,null,2,52,INR,NEW,2023-01-01T12:00:00.000+0000
1744,2501,7,null,4,40,INR,NEW,2023-01-01T12:00:00.000+0000
1745,1630,1,null,6,26,CAD,NEW,2023-01-01T12:00:00.000+0000
1746,2548,3,null,9,71,EUR,NEW,2023-01-01T12:00:00.000+0000
1747,1503,9,null,3,86,CAD,NEW,2023-01-01T12:00:00.000+0000
1748,222,10,null,2,47,INR,NEW,2023-01-01T12:00:00.000+0000
1749,1869,4,null,6,72,EUR,NEW,2023-01-01T12:00:00.000+0000
1750,1357,8,null,8,69,CAD,NEW,2023-01-01T12:00:00.000+0000
1751,1481,4,null,2,23,INR,NEW,2023-01-01T12:00:00.000+0000
1752,2759,7,null,5,45,EUR,NEW,2023-01-01T12:00:00.000+0000
1753,1465,9,null,6,69,CAD,NEW,2023-01-01T12:00:00.000+0000
1754,2311,4,null,4,72,CAD,NEW,2023-01-01T12:00:00.000+0000
1755,2371,1,null,2,62,EUR,NEW,2023-01-01T12:00:00.000+0000
1756,2764,2,null,7,46,CAD,NEW,2023-01-01T12:00:00.000+0000
1757,1795,1,null,5,53,EUR,NEW,2023-01-01T12:00:00.000+0000
1758,464,3,null,8,72,EUR,NEW,2023-01-01T12:00:00.000+0000
1759,754,2,null,10,97,EUR,NEW,2023-01-01T12:00:00.000+0000
1760,2200,1,null,8,24,EUR,NEW,2023-01-01T12:00:00.000+0000
1761,158,8,null,5,96,EUR,NEW,2023-01-01T12:00:00.000+0000
1762,396,3,null,3,57,INR,NEW,2023-01-01T12:00:00.000+0000
1763,1535,8,null,4,37,CAD,NEW,2023-01-01T12:00:00.000+0000
1764,1096,2,null,9,50,CAD,NEW,2023-01-01T12:00:00.000+0000
1765,2099,10,null,9,89,INR,NEW,2023-01-01T12:00:00.000+0000
1766,771,5,null,7,50,CAD,NEW,2023-01-01T12:00:00.000+0000
1767,839,5,null,8,71,USD,NEW,2023-01-01T12:00:00.000+0000
1768,2688,3,null,8,90,USD,NEW,2023-01-01T12:00:00.000+0000
1769,1662,9,null,4,38,EUR,NEW,2023-01-01T12:00:00.000+0000
1770,1961,3,null,8,63,EUR,NEW,2023-01-01T12:00:00.000+0000
1771,1592,4,null,2,69,INR,NEW,2023-01-01T12:00:00.000+0000
1772,1567,2,null,6,56,USD,NEW,2023-01-01T12:00:00.000+0000
1773,911,6,null,7,12,USD,NEW,2023-01-01T12:00:00.000+0000
1774,1854,9,null,2,0,USD,NEW,2023-01-01T12:00:00.000+0000
1775,2853,9,null,4,65,USD,NEW,2023-01-01T12:00:00.000+0000
1776,704,8,null,4,35,INR,NEW,2023-01-01T12:00:00.000+0000
1777,2209,4,null,10,8,EUR,NEW,2023-01-01T12:00:00.000+0000
1778,1023,8,null,7,0,USD,NEW,2023-01-01T12:00:00.000+0000
1779,1167,8,null,9,18,USD,NEW,2023-01-01T12:00:00.000+0000
1780,2288,5,null,9,83,CAD,NEW,2023-01-01T12:00:00.000+0000
1781,2131,8,null,7,96,USD,NEW,2023-01-01T12:00:00.000+0000
1782,2993,5,null,1,10,USD,NEW,2023-01-01T12:00:00.000+0000
1783,1654,5,null,4,33,CAD,NEW,2023-01-01T12:00:00.000+0000
1784,751,4,null,3,66,INR,NEW,2023-01-01T12:00:00.000+0000
1785,1074,2,null,7,26,INR,NEW,2023-01-01T12:00:00.000+0000
1786,486,2,null,4,41,CAD,NEW,2023-01-01T12:00:00.000+0000
1787,2854,8,null,3,12,CAD,NEW,2023-01-01T12:00:00.000+0000
1788,544,4,null,10,74,CAD,NEW,2023-01-01T12:00:00.000+0000
1789,2068,1,null,8,59,USD,NEW,2023-01-01T12:00:00.000+0000
1790,1428,5,null,6,9,INR,NEW,2023-01-01T12:00:00.000+0000
1791,2553,4,null,1,13,EUR,NEW,2023-01-01T12:00:00.000+0000
1792,96,8,null,1,92,USD,NEW,2023-01-01T12:00:00.000+0000
1793,1850,8,null,8,47,CAD,NEW,2023-01-01T12:00:00.000+0000
1794,2005,3,null,1,92,INR,NEW,2023-01-01T12:00:00.000+0000
1795,1773,4,null,10,41,INR,NEW,2023-01-01T12:00:00.000+0000
1796,1924,3,null,5,36,CAD,NEW,2023-01-01T12:00:00.000+0000
1797,2904,8,null,2,81,INR,NEW,2023-01-01T12:00:00.000+0000
1798,1055,4,null,9,54,INR,NEW,2023-01-01T12:00:00.000+0000
1799,905,5,null,3,47,EUR,NEW,2023-01-01T12:00:00.000+0000
1800,2808,7,null,9,66,USD,NEW,2023-01-01T12:00:00.000+0000
1801,1379,10,null,3,9,EUR,NEW,2023-01-01T12:00:00.000+0000
1802,1888,9,null,6,91,USD,NEW,2023-01-01T12:00:00.000+0000
1803,895,7,null,1,80,CAD,NEW,2023-01-01T12:00:00.000+0000
